ID,Total Tasks,Task Completion Rate,Error Rate,Attendance,Productivity Score
49263,50,70,80,40,60
49264,80,10,80,30,49
49265,70,90,60,60,72
49266,80,40,50,10,48
49267,70,10,80,70,54
49268,40,10,50,70,39
49269,50,60,80,60,61
49270,50,20,90,80,55
49271,10,10,60,50,28
49272,80,10,50,70,51
49273,90,90,60,90,84
49274,10,30,60,30,30
49275,10,80,30,40,41
49276,20,60,10,10,28
49277,10,40,60,60,39
49278,40,60,60,30,48
49279,10,10,50,90,34
49280,30,50,10,70,40
49281,90,30,40,80,60
49282,50,80,80,90,73
49283,80,50,80,80,71
49284,60,20,80,70,54
49285,80,10,90,20,49
49286,10,10,80,90,40
49287,20,10,30,50,25
49288,40,80,60,60,60
49289,20,30,90,30,39
49290,80,50,10,70,55
49291,10,40,70,20,33
49292,10,90,20,20,38
49293,60,70,70,60,65
49294,30,60,40,80,51
49295,50,90,80,30,64
49296,20,70,10,10,31
49297,50,50,50,90,58
49298,10,50,90,90,54
49299,80,90,90,20,73
49300,60,80,10,20,48
49301,80,60,60,80,70
49302,90,30,20,10,42
49303,70,40,70,90,65
49304,50,30,80,80,56
49305,10,40,80,20,35
49306,70,90,40,10,58
49307,60,20,60,20,40
49308,70,30,20,40,42
49309,80,70,90,30,69
49310,40,10,50,80,41
49311,10,40,70,20,33
49312,30,20,40,50,33
49313,80,50,60,70,65
49314,30,60,40,70,49
49315,90,80,10,80,69
49316,70,80,90,20,67
49317,10,80,10,20,33
49318,80,30,30,70,53
49319,40,10,60,40,35
49320,60,70,20,50,53
49321,40,60,10,90,50
49322,30,80,20,90,55
49323,70,20,40,10,37
49324,80,10,10,40,37
49325,30,30,70,80,48
49326,90,20,20,80,53
49327,10,10,50,70,30
49328,70,30,60,10,44
49329,40,10,60,50,37
49330,30,50,20,10,30
49331,40,60,70,40,52
49332,60,70,10,20,45
49333,10,50,20,70,36
49334,70,10,90,90,60
49335,60,80,40,50,60
49336,40,60,20,20,38
49337,20,70,40,50,45
49338,60,20,30,70,44
49339,30,90,60,60,60
49340,70,50,40,30,50
49341,90,60,30,90,69
49342,40,20,30,80,40
49343,30,60,40,50,45
49344,40,10,60,20,31
49345,60,20,90,60,54
49346,90,70,90,50,76
49347,80,90,30,60,69
49348,60,40,60,10,44
49349,30,10,50,50,32
49350,30,80,20,10,39
49351,60,60,90,70,68
49352,60,20,90,40,50
49353,40,70,40,20,45
49354,70,90,30,70,68
49355,20,70,80,90,61
49356,50,80,80,10,57
49357,60,70,20,40,51
49358,80,30,20,60,49
49359,50,50,60,40,50
49360,50,30,10,90,44
49361,10,40,20,10,21
49362,90,30,80,60,64
49363,70,10,30,30,36
49364,80,70,40,60,65
49365,70,80,70,60,71
49366,10,60,30,60,39
49367,60,80,20,30,52
49368,80,50,60,70,65
49369,70,90,80,30,70
49370,70,60,10,50,51
49371,60,20,70,70,52
49372,30,60,70,60,53
49373,90,50,70,70,70
49374,20,30,30,30,27
49375,10,30,80,30,34
49376,50,70,10,80,54
49377,60,30,40,30,41
49378,70,10,90,80,58
49379,90,80,20,40,63
49380,30,40,80,10,39
49381,30,80,90,30,57
49382,90,10,70,40,52
49383,80,30,10,60,47
49384,60,20,70,90,56
49385,70,10,70,80,54
49386,30,70,40,10,40
49387,20,20,60,30,30
49388,90,70,60,50,70
49389,60,40,20,20,38
49390,80,80,60,90,78
49391,70,30,70,20,48
49392,70,40,60,30,51
49393,40,50,40,40,43
49394,10,20,80,50,35
49395,70,50,30,70,56
49396,70,80,10,40,55
49397,10,20,20,50,23
49398,30,60,30,50,43
49399,90,20,20,10,39
49400,80,20,70,80,60
49401,60,10,10,70,37
49402,70,40,10,20,39
49403,90,20,80,10,51
49404,40,40,20,90,46
49405,20,10,10,10,13
49406,60,30,80,10,45
49407,10,70,10,30,32
49408,70,80,10,80,63
49409,90,40,90,90,75
49410,80,60,20,70,60
49411,90,40,80,70,69
49412,50,90,70,90,74
49413,30,70,80,10,48
49414,60,60,80,70,66
49415,90,60,20,60,61
49416,20,30,30,30,27
49417,50,10,60,40,38
49418,60,20,70,20,42
49419,90,50,70,90,74
49420,60,40,60,20,46
49421,20,30,50,80,41
49422,50,50,60,50,52
49423,50,90,70,20,60
49424,70,60,70,20,57
49425,80,90,20,80,71
49426,40,50,80,50,53
49427,40,60,90,90,66
49428,90,10,90,10,50
49429,70,90,10,10,52
49430,50,90,10,70,58
49431,50,20,20,20,29
49432,40,40,60,80,52
49433,70,40,20,60,49
49434,30,70,20,60,46
49435,80,50,60,90,69
49436,30,40,50,10,33
49437,90,20,50,10,45
49438,20,20,50,60,34
49439,90,70,70,20,66
49440,90,90,70,90,86
49441,90,90,60,60,78
49442,80,30,50,70,57
49443,50,60,20,50,47
49444,10,20,40,60,29
49445,60,70,60,80,67
49446,10,70,30,90,48
49447,20,70,20,10,33
49448,20,20,30,10,20
49449,30,70,10,20,36
49450,10,60,40,50,39
49451,30,10,50,60,34
49452,60,20,60,40,44
49453,10,20,10,10,13
49454,70,40,90,30,57
49455,10,80,10,20,33
49456,10,30,60,50,34
49457,50,70,90,20,58
49458,50,30,20,90,46
49459,50,70,50,90,64
49460,30,20,90,40,41
49461,90,10,40,20,42
49462,10,30,70,80,42
49463,90,20,90,80,67
49464,70,40,40,40,49
49465,60,90,80,70,75
49466,60,90,70,20,63
49467,90,10,10,10,34
49468,50,60,40,20,45
49469,70,90,20,80,68
49470,50,90,30,10,50
49471,70,50,20,60,52
49472,10,50,40,30,32
49473,50,20,60,40,41
49474,40,20,40,50,36
49475,70,60,60,80,67
49476,70,20,70,90,59
49477,40,70,40,10,43
49478,30,50,60,50,46
49479,50,90,90,30,66
49480,10,70,10,50,36
49481,50,10,80,50,44
49482,80,80,80,90,82
49483,60,80,90,10,62
49484,50,70,40,20,48
49485,60,20,30,30,36
49486,20,80,10,10,34
49487,10,20,30,20,19
49488,80,60,30,30,54
49489,20,50,40,20,33
49490,90,80,60,20,67
49491,30,70,20,80,50
49492,70,80,10,40,55
49493,20,30,50,70,39
49494,40,50,80,30,49
49495,80,70,90,30,69
49496,20,10,40,70,31
49497,10,50,50,80,44
49498,10,50,80,60,46
49499,10,70,30,30,36
49500,90,30,80,30,58
49501,20,20,50,10,24
49502,90,50,10,30,50
49503,40,80,90,10,56
49504,80,80,70,90,80
49505,60,40,50,90,58
49506,60,60,90,30,60
49507,70,80,30,50,61
49508,60,70,60,70,65
49509,80,10,90,70,59
49510,60,90,70,70,73
49511,20,40,50,40,36
49512,10,90,40,80,54
49513,70,80,60,30,63
49514,60,20,30,30,36
49515,80,40,20,10,42
49516,80,90,90,20,73
49517,60,70,90,50,67
49518,30,40,50,50,41
49519,50,90,20,80,62
49520,70,50,80,80,68
49521,40,60,30,80,52
49522,40,30,60,80,49
49523,70,90,10,70,64
49524,10,90,40,80,54
49525,20,90,10,50,45
49526,10,50,50,10,30
49527,10,40,40,80,39
49528,30,50,10,10,28
49529,60,90,50,20,59
49530,20,30,60,20,31
49531,90,40,40,30,53
49532,40,10,80,40,39
49533,30,90,30,80,58
49534,50,30,10,70,40
49535,30,50,50,30,40
49536,70,50,50,90,64
49537,50,40,40,10,37
49538,30,50,30,80,46
49539,10,60,90,50,49
49540,90,10,40,50,48
49541,50,10,60,40,38
49542,90,50,90,20,64
49543,70,20,20,30,37
49544,80,10,10,40,37
49545,60,30,60,40,47
49546,40,10,40,60,35
49547,60,40,10,30,38
49548,70,80,40,10,55
49549,80,50,90,40,65
49550,20,30,90,80,49
49551,80,10,10,20,33
49552,40,50,60,40,47
49553,30,90,10,80,54
49554,50,60,50,50,53
49555,70,80,10,10,49
49556,90,50,30,80,64
49557,70,60,20,90,61
49558,70,70,90,20,64
49559,60,20,60,10,38
49560,20,70,70,80,57
49561,10,70,20,80,44
49562,20,80,40,50,48
49563,90,40,60,90,69
49564,90,80,40,60,71
49565,70,50,90,50,64
49566,80,40,10,40,46
49567,30,20,10,70,31
49568,60,50,70,40,55
49569,70,90,40,60,68
49570,90,20,20,20,41
49571,10,30,80,50,38
49572,30,10,10,30,20
49573,10,50,20,10,24
49574,80,30,60,20,49
49575,50,90,60,90,72
49576,70,10,80,40,48
49577,10,50,20,20,26
49578,30,10,10,60,26
49579,70,80,50,60,67
49580,40,40,70,60,50
49581,40,60,40,50,48
49582,10,10,50,70,30
49583,20,90,20,30,43
49584,40,10,20,20,23
49585,60,40,60,60,54
49586,70,50,30,30,48
49587,90,20,30,20,43
49588,20,40,20,20,26
49589,70,70,50,90,70
49590,30,30,10,40,28
49591,90,80,90,60,81
49592,70,30,80,30,52
49593,40,40,30,80,46
49594,50,10,80,50,44
49595,20,50,20,20,29
49596,20,80,50,90,58
49597,80,30,50,20,47
49598,90,90,30,40,68
49599,20,60,50,20,38
49600,70,60,20,90,61
49601,50,60,50,40,51
49602,20,90,80,60,61
49603,20,50,70,50,45
49604,50,90,10,20,48
49605,70,30,70,70,58
49606,70,10,30,20,34
49607,30,60,20,20,35
49608,50,20,80,20,41
49609,70,20,40,70,49
49610,10,90,50,60,52
49611,70,40,10,70,49
49612,50,80,50,40,57
49613,30,50,30,10,32
49614,30,40,90,30,45
49615,10,60,40,40,37
49616,40,40,70,10,40
49617,90,50,40,50,60
49618,50,30,80,80,56
49619,40,30,20,90,43
49620,20,50,70,50,45
49621,80,80,10,50,60
49622,40,60,60,60,54
49623,40,10,80,80,47
49624,90,20,70,90,65
49625,70,30,40,80,54
49626,10,20,60,60,33
49627,20,10,30,80,31
49628,70,60,50,60,61
49629,80,80,30,10,56
49630,80,50,70,70,67
49631,40,60,30,50,46
49632,90,80,30,90,75
49633,50,40,70,80,57
49634,50,80,40,30,53
49635,20,60,80,70,54
49636,60,60,30,70,56
49637,10,40,60,80,43
49638,50,80,80,90,73
49639,20,30,50,40,33
49640,60,70,20,20,47
49641,50,60,90,60,63
49642,40,50,90,90,63
49643,60,20,50,60,46
49644,50,40,10,40,37
49645,90,10,90,40,56
49646,10,20,40,80,33
49647,50,40,90,70,59
49648,50,20,90,80,55
49649,60,60,80,10,54
49650,10,10,30,80,28
49651,80,20,10,70,46
49652,50,50,10,60,44
49653,10,20,70,20,27
49654,90,60,40,80,69
49655,80,90,50,90,79
49656,80,30,70,10,49
49657,40,90,70,20,57
49658,60,70,20,90,61
49659,30,60,70,20,45
49660,50,70,30,90,60
49661,50,90,50,60,64
49662,70,60,30,20,49
49663,30,40,40,80,45
49664,40,30,70,40,43
49665,80,40,10,50,48
49666,20,40,90,20,40
49667,60,60,20,30,46
49668,70,60,80,30,61
49669,60,80,20,40,54
49670,10,90,20,90,52
49671,60,90,20,40,57
49672,90,20,50,20,47
49673,20,50,50,30,37
49674,20,10,30,30,21
49675,80,50,50,80,65
49676,90,60,40,50,63
49677,60,40,40,10,40
49678,80,50,10,90,59
49679,20,20,30,70,32
49680,20,30,10,70,31
49681,50,50,40,30,44
49682,60,70,60,60,63
49683,40,80,20,20,44
49684,10,90,70,80,60
49685,40,90,30,90,63
49686,60,60,70,60,62
49687,30,70,50,30,46
49688,90,70,30,90,72
49689,20,10,40,80,33
49690,20,80,20,70,48
49691,80,20,20,40,42
49692,20,70,40,10,37
49693,10,30,50,50,32
49694,90,50,30,40,56
49695,80,90,10,40,61
49696,60,20,40,70,46
49697,40,60,90,30,54
49698,20,10,80,40,33
49699,70,90,10,80,66
49700,40,60,80,80,62
49701,50,20,80,30,43
49702,80,80,60,20,64
49703,90,60,60,30,63
49704,10,20,70,60,35
49705,70,60,30,90,63
49706,30,90,70,10,52
49707,40,50,90,60,57
49708,90,70,20,40,60
49709,40,80,10,40,46
49710,80,30,20,80,53
49711,80,80,80,80,80
49712,90,70,20,10,54
49713,30,60,60,50,49
49714,60,20,50,70,48
49715,40,20,40,40,34
49716,60,20,80,20,44
49717,90,20,80,10,51
49718,80,30,30,60,51
49719,80,40,40,30,50
49720,90,60,90,30,69
49721,40,30,10,20,27
49722,10,60,70,10,37
49723,70,30,80,70,60
49724,80,30,60,40,53
49725,90,30,70,60,62
49726,40,10,70,30,35
49727,70,80,50,30,61
49728,90,40,10,40,49
49729,50,30,30,50,40
49730,50,50,10,70,46
49731,20,30,50,10,27
49732,80,60,40,70,64
49733,90,30,50,50,56
49734,80,90,30,30,63
49735,20,30,60,40,35
49736,70,80,80,50,71
49737,50,50,20,40,42
49738,40,90,30,80,61
49739,80,50,90,30,63
49740,70,30,40,80,54
49741,40,20,80,10,36
49742,70,50,70,90,68
49743,20,20,70,70,40
49744,50,50,10,60,44
49745,60,30,60,70,53
49746,10,50,70,60,44
49747,30,10,20,50,26
49748,90,90,20,70,72
49749,40,50,80,80,59
49750,80,60,80,10,60
49751,70,60,20,90,61
49752,90,50,10,30,50
49753,60,80,60,70,68
49754,10,20,70,80,39
49755,80,50,10,20,45
49756,40,80,40,20,48
49757,40,80,80,90,70
49758,50,90,40,40,58
49759,80,70,70,90,77
49760,60,80,80,20,62
49761,10,90,80,20,50
49762,70,80,20,90,67
49763,30,20,60,10,29
49764,20,90,20,30,43
49765,80,50,90,50,67
49766,30,70,10,60,44
49767,60,70,80,80,71
49768,60,70,40,70,61
49769,70,20,50,40,45
49770,30,40,60,30,39
49771,70,20,80,60,55
49772,80,30,50,10,45
49773,10,20,50,80,35
49774,70,50,70,60,62
49775,90,90,80,90,88
49776,30,30,60,20,34
49777,70,40,80,10,51
49778,20,60,30,10,32
49779,20,20,20,80,32
49780,30,80,20,50,47
49781,50,40,10,10,31
49782,90,70,40,40,64
49783,20,90,20,20,41
49784,90,90,80,80,86
49785,50,10,50,70,42
49786,70,60,40,20,51
49787,30,70,60,70,56
49788,50,10,10,80,36
49789,40,30,90,90,57
49790,60,80,40,60,62
49791,20,20,60,90,42
49792,80,90,40,80,75
49793,60,80,30,80,64
49794,50,80,10,20,45
49795,20,30,20,10,21
49796,80,60,60,10,56
49797,90,80,60,80,79
49798,70,90,40,80,72
49799,90,80,20,70,69
49800,10,40,20,40,27
49801,90,80,30,90,75
49802,60,20,80,50,50
49803,30,90,70,40,58
49804,80,70,70,40,67
49805,50,70,40,50,54
49806,50,70,80,80,68
49807,30,10,20,70,30
49808,20,60,80,20,44
49809,60,40,30,10,38
49810,70,50,20,60,52
49811,50,90,80,20,62
49812,40,80,20,20,44
49813,70,90,60,80,76
49814,10,30,90,20,34
49815,60,40,70,80,60
49816,30,20,40,90,41
49817,90,10,20,80,50
49818,20,20,60,40,32
49819,40,20,10,50,30
49820,30,30,70,20,36
49821,50,10,10,50,30
49822,20,70,30,50,43
49823,20,10,30,30,21
49824,80,40,70,60,62
49825,80,30,50,40,51
49826,70,40,80,50,59
49827,90,40,20,90,61
49828,10,60,40,80,45
49829,50,80,40,40,55
49830,20,90,80,40,57
49831,60,40,20,90,52
49832,80,10,50,50,47
49833,60,60,10,10,40
49834,50,50,40,20,42
49835,30,90,50,10,48
49836,90,30,90,20,58
49837,10,70,60,80,52
49838,80,30,70,60,59
49839,50,50,50,80,56
49840,60,30,10,70,43
49841,30,30,20,10,24
49842,70,50,90,80,70
49843,10,20,30,20,19
49844,80,60,10,60,56
49845,10,30,50,60,34
49846,60,30,90,60,57
49847,30,80,20,20,41
49848,30,20,10,50,27
49849,40,50,20,50,41
49850,40,20,40,40,34
49851,70,70,30,70,62
49852,70,20,50,80,53
49853,60,50,60,90,63
49854,30,20,10,40,25
49855,90,70,70,60,74
49856,70,70,70,30,62
49857,60,20,10,30,32
49858,30,30,70,70,46
49859,60,10,40,10,31
49860,40,60,20,90,52
49861,90,10,20,90,52
49862,70,30,10,10,34
49863,40,90,70,50,63
49864,70,20,10,50,39
49865,10,10,50,70,30
49866,70,10,90,60,54
49867,70,50,60,90,66
49868,20,50,60,60,45
49869,30,60,90,10,47
49870,20,70,10,20,33
49871,60,20,20,90,46
49872,70,10,40,10,34
49873,90,70,50,70,72
49874,70,40,60,70,59
49875,60,50,30,30,45
49876,20,40,50,30,34
49877,10,70,40,20,36
49878,60,90,90,40,71
49879,60,40,90,70,62
49880,40,90,60,10,53
49881,30,20,50,90,43
49882,50,80,80,60,67
49883,50,40,10,90,47
49884,60,50,70,50,57
49885,10,10,20,40,18
49886,80,20,20,90,52
49887,70,80,20,10,51
49888,80,50,50,30,55
49889,90,50,30,50,58
49890,70,70,10,70,58
49891,20,10,30,90,33
49892,90,90,80,60,82
49893,20,50,10,40,31
49894,70,20,70,80,57
49895,20,80,50,50,50
49896,50,80,60,90,69
49897,90,60,60,70,71
49898,90,40,40,50,57
49899,10,70,40,50,42
49900,20,70,60,60,51
49901,50,70,20,40,48
49902,20,10,50,90,37
49903,90,90,50,60,76
49904,70,90,60,80,76
49905,40,40,60,40,44
49906,30,30,30,60,36
49907,30,30,10,10,22
49908,50,80,70,10,55
49909,60,60,90,90,72
49910,10,30,60,60,36
49911,70,20,80,20,47
49912,50,10,30,70,38
49913,30,10,50,60,34
49914,20,30,80,20,35
49915,30,20,70,90,47
49916,40,50,10,30,35
49917,40,10,70,60,41
49918,60,20,70,60,50
49919,90,10,10,20,36
49920,70,80,90,90,81
49921,60,50,70,40,55
49922,90,50,90,70,74
49923,50,30,80,20,44
49924,50,50,50,30,46
49925,30,40,40,10,31
49926,50,20,90,70,53
49927,70,10,10,80,42
49928,60,20,70,40,46
49929,80,70,60,90,75
49930,40,20,90,60,48
49931,10,20,90,20,31
49932,20,20,20,70,30
49933,10,40,60,50,37
49934,50,40,20,40,39
49935,20,20,80,60,40
49936,40,90,20,50,53
49937,70,70,30,40,56
49938,50,20,50,40,39
49939,60,40,80,10,48
49940,30,20,80,20,35
49941,90,60,20,60,61
49942,50,20,20,50,35
49943,50,60,90,70,65
49944,20,10,50,60,31
49945,30,40,80,60,49
49946,20,10,30,80,31
49947,30,60,80,50,53
49948,50,40,60,40,47
49949,30,90,10,30,44
49950,80,40,70,50,60
49951,10,70,70,90,56
49952,60,30,80,60,55
49953,70,10,30,90,48
49954,70,50,10,40,46
49955,40,20,60,20,34
49956,50,20,10,60,35
49957,70,80,40,50,63
49958,10,10,60,80,34
49959,60,90,90,70,77
49960,10,70,20,10,30
49961,80,10,90,80,61
49962,20,10,50,40,27
49963,20,50,10,80,39
49964,50,30,50,20,38
49965,30,70,70,70,58
49966,80,30,50,60,55
49967,80,30,20,60,49
49968,40,20,40,10,28
49969,40,80,20,70,54
49970,10,40,80,10,33
49971,10,30,30,70,32
49972,90,90,80,70,84
49973,90,30,40,60,56
49974,70,70,60,70,68
49975,60,10,30,50,37
49976,40,40,70,50,48
49977,70,50,10,10,40
49978,20,80,50,20,44
49979,10,70,60,30,42
49980,50,70,90,80,70
49981,90,70,60,20,64
49982,50,20,40,10,31
49983,20,10,20,80,29
49984,60,80,70,20,60
49985,50,70,90,30,60
49986,90,60,90,30,69
49987,30,10,80,70,42
49988,60,60,40,30,50
49989,70,20,40,40,43
49990,50,80,40,40,55
49991,60,30,90,50,55
49992,80,20,40,40,46
49993,40,50,90,50,55
49994,10,90,90,30,54
49995,40,10,20,40,27
49996,70,90,20,20,56
49997,60,70,40,80,63
49998,20,30,50,30,31
49999,50,50,80,40,54
50000,80,20,70,30,50
50001,40,20,50,30,34
50002,40,90,70,90,71
50003,70,30,30,10,38
50004,70,80,40,80,69
50005,60,60,30,70,56
50006,10,20,80,20,29
50007,20,20,40,50,30
50008,20,60,40,70,46
50009,70,30,60,30,48
50010,50,80,80,50,65
50011,90,50,40,80,66
50012,60,70,30,20,49
50013,10,30,50,20,26
50014,70,90,50,30,64
50015,80,80,10,40,58
50016,70,80,10,70,61
50017,80,20,10,70,46
50018,10,80,60,80,55
50019,80,20,50,80,56
50020,80,50,10,60,53
50021,50,50,70,30,50
50022,10,30,60,30,30
50023,10,20,20,90,31
50024,20,20,40,20,24
50025,70,40,10,70,49
50026,20,30,90,80,49
50027,70,40,70,10,49
50028,20,50,50,90,49
50029,40,90,90,40,65
50030,20,80,80,20,50
50031,70,80,70,70,73
50032,40,80,20,30,46
50033,90,80,20,50,65
50034,40,10,60,70,41
50035,10,40,90,20,37
50036,50,40,50,80,53
50037,60,80,30,60,60
50038,60,40,30,80,52
50039,70,10,10,20,30
50040,20,30,10,10,19
50041,80,60,50,50,62
50042,90,80,10,40,61
50043,40,20,50,40,36
50044,20,90,30,30,45
50045,90,70,20,20,56
50046,80,50,80,40,63
50047,70,10,20,20,32
50048,10,80,60,80,55
50049,20,60,20,70,42
50050,50,10,40,50,36
50051,40,20,50,80,44
50052,30,50,40,30,38
50053,20,30,70,40,37
50054,10,60,60,90,51
50055,60,30,40,20,39
50056,60,60,60,80,64
50057,50,10,40,20,30
50058,30,20,70,70,43
50059,50,40,70,50,51
50060,90,90,30,60,72
50061,20,90,50,90,61
50062,80,90,10,40,61
50063,50,40,10,90,47
50064,20,80,80,50,56
50065,80,10,60,50,49
50066,90,80,60,30,69
50067,50,40,50,90,55
50068,80,20,40,30,44
50069,50,70,60,60,60
50070,10,40,40,80,39
50071,10,40,70,90,47
50072,90,60,90,60,75
50073,80,50,80,50,65
50074,40,50,30,40,41
50075,90,80,40,80,75
50076,40,20,90,80,52
50077,80,30,90,90,69
50078,20,90,80,30,55
50079,10,40,60,70,41
50080,90,70,90,40,74
50081,20,20,90,70,44
50082,30,10,50,70,36
50083,80,60,20,10,48
50084,80,80,80,10,66
50085,50,90,90,80,76
50086,20,20,90,60,42
50087,10,30,10,10,16
50088,80,10,80,60,55
50089,70,30,40,80,54
50090,50,60,70,70,61
50091,40,30,40,90,47
50092,80,40,70,30,56
50093,20,10,40,40,25
50094,70,80,50,20,59
50095,50,30,30,10,32
50096,80,50,70,20,57
50097,70,30,50,80,56
50098,80,50,50,80,65
50099,80,80,10,20,54
50100,30,20,10,40,25
50101,10,30,50,40,30
50102,60,80,30,40,56
50103,70,10,10,40,34
50104,70,70,90,20,64
50105,10,20,30,10,17
50106,40,70,70,20,51
50107,50,60,60,80,61
50108,90,70,40,20,60
50109,50,50,40,70,52
50110,20,90,60,40,53
50111,40,70,10,60,47
50112,50,20,60,20,37
50113,80,10,20,30,37
50114,20,70,80,20,47
50115,10,20,50,90,37
50116,50,60,50,70,57
50117,10,80,20,70,45
50118,90,20,10,80,51
50119,60,40,60,60,54
50120,80,60,90,20,64
50121,30,20,30,40,29
50122,70,80,40,60,65
50123,50,80,60,80,67
50124,30,20,40,80,39
50125,70,70,90,60,72
50126,20,10,80,80,41
50127,70,30,40,60,50
50128,90,60,80,60,73
50129,90,90,50,10,66
50130,30,20,70,60,41
50131,30,20,90,20,37
50132,40,40,30,60,42
50133,10,70,20,10,30
50134,50,60,80,90,67
50135,10,40,40,80,39
50136,40,70,30,30,45
50137,80,40,40,60,56
50138,70,10,30,30,36
50139,70,40,50,90,61
50140,80,90,90,70,83
50141,30,90,40,30,50
50142,50,60,80,10,51
50143,50,20,30,80,43
50144,90,50,20,30,52
50145,60,10,30,50,37
50146,10,90,50,50,50
50147,70,30,70,30,50
50148,50,80,30,30,51
50149,30,90,50,40,54
50150,60,90,50,60,67
50151,40,10,50,30,31
50152,60,80,20,30,52
50153,90,60,70,10,61
50154,10,30,70,80,42
50155,40,50,90,40,53
50156,60,90,70,60,71
50157,70,70,80,90,76
50158,60,60,40,50,54
50159,90,20,60,70,59
50160,20,30,40,50,33
50161,90,10,90,20,52
50162,50,90,20,50,56
50163,30,90,40,40,52
50164,20,90,90,20,55
50165,90,90,20,70,72
50166,70,60,80,80,71
50167,60,10,80,40,45
50168,50,20,50,20,35
50169,60,70,90,80,73
50170,80,30,10,80,51
50171,90,30,50,10,48
50172,10,80,80,60,55
50173,10,20,50,90,37
50174,70,90,80,70,78
50175,60,50,50,40,51
50176,90,20,60,20,49
50177,80,70,80,60,73
50178,80,40,20,50,50
50179,90,20,30,20,43
50180,20,50,20,80,41
50181,60,50,50,20,47
50182,40,80,20,20,44
50183,30,30,60,90,48
50184,70,60,70,30,59
50185,10,20,60,30,27
50186,90,70,50,10,60
50187,90,50,40,80,66
50188,10,60,40,60,41
50189,10,90,80,10,48
50190,80,30,70,30,53
50191,70,40,60,70,59
50192,50,10,60,30,36
50193,90,40,60,50,61
50194,50,40,50,50,47
50195,70,50,70,80,66
50196,40,10,50,50,35
50197,40,70,80,60,61
50198,20,90,20,10,39
50199,70,30,60,40,50
50200,70,40,10,40,43
50201,10,30,70,30,32
50202,10,10,90,70,38
50203,20,40,90,50,46
50204,30,40,10,80,39
50205,50,40,10,50,39
50206,20,50,90,60,51
50207,50,50,50,20,44
50208,60,20,70,90,56
50209,20,30,90,80,49
50210,70,30,50,90,58
50211,30,50,20,70,42
50212,70,30,40,10,40
50213,60,30,40,90,53
50214,70,50,60,60,60
50215,60,90,20,60,61
50216,10,80,40,60,47
50217,50,90,80,70,72
50218,50,90,90,60,72
50219,50,60,50,50,53
50220,20,70,20,30,37
50221,20,40,10,60,32
50222,30,80,30,60,51
50223,30,90,80,30,58
50224,90,60,10,60,59
50225,70,20,40,70,49
50226,40,20,80,70,48
50227,20,20,60,30,30
50228,60,90,50,40,63
50229,90,10,50,30,46
50230,40,30,60,20,37
50231,20,60,80,10,42
50232,50,10,70,30,38
50233,10,50,10,10,22
50234,80,10,80,20,47
50235,10,50,60,40,38
50236,60,80,30,70,62
50237,10,50,40,80,42
50238,60,80,70,40,64
50239,30,40,60,10,35
50240,40,90,90,20,61
50241,60,80,90,90,78
50242,50,30,10,90,44
50243,30,60,30,60,45
50244,20,90,30,80,55
50245,10,40,30,80,37
50246,40,90,50,90,67
50247,80,30,20,90,55
50248,70,20,10,90,47
50249,40,10,90,60,45
50250,30,90,30,50,52
50251,90,10,40,70,52
50252,70,80,80,80,77
50253,90,70,80,40,72
50254,60,50,80,70,63
50255,90,80,30,50,67
50256,50,20,30,30,33
50257,80,50,70,40,61
50258,80,60,20,50,56
50259,60,60,90,20,58
50260,20,70,20,90,49
50261,10,70,50,10,36
50262,40,70,30,80,55
50263,80,50,20,70,57
50264,60,50,50,90,61
50265,30,80,40,80,57
50266,30,70,50,60,52
50267,70,60,20,30,49
50268,50,30,80,20,44
50269,10,80,20,30,37
50270,80,60,90,10,62
50271,70,30,10,20,36
50272,20,40,40,80,42
50273,80,40,60,10,50
50274,10,90,20,40,42
50275,90,10,20,50,44
50276,30,10,40,20,24
50277,10,80,90,70,59
50278,70,20,90,60,57
50279,90,10,20,80,50
50280,60,90,20,30,55
50281,30,30,70,80,48
50282,80,60,20,70,60
50283,50,10,90,90,54
50284,40,30,30,40,35
50285,30,40,90,30,45
50286,80,40,70,30,56
50287,40,20,50,20,32
50288,70,10,90,80,58
50289,10,50,30,50,34
50290,40,90,20,30,49
50291,10,20,30,50,25
50292,30,10,10,90,32
50293,70,70,70,50,66
50294,90,50,70,70,70
50295,90,90,90,10,74
50296,90,90,90,50,82
50297,40,70,10,40,43
50298,10,90,20,10,36
50299,50,40,70,70,55
50300,80,90,60,60,75
50301,20,30,60,90,45
50302,40,90,90,60,69
50303,90,50,90,80,76
50304,70,10,30,90,48
50305,40,20,50,40,36
50306,40,10,20,20,23
50307,80,10,20,60,43
50308,90,90,30,60,72
50309,80,70,60,10,59
50310,60,70,50,50,59
50311,30,50,10,90,44
50312,70,80,60,50,67
50313,70,30,90,90,66
50314,40,30,90,20,43
50315,40,10,40,60,35
50316,20,50,60,70,47
50317,40,10,60,80,43
50318,40,10,50,10,27
50319,20,60,80,20,44
50320,70,90,50,30,64
50321,90,70,30,80,70
50322,40,60,20,80,50
50323,80,90,80,20,71
50324,70,60,80,60,67
50325,10,30,20,20,20
50326,30,90,70,90,68
50327,10,30,60,10,26
50328,50,40,90,70,59
50329,60,20,20,60,40
50330,90,50,10,10,46
50331,70,20,30,30,39
